building_id,label,building_tag,building_name,city,language,tweet
621694978,residential,apartments,Sankt Bonifatius,Berlin,German,Ich genieße den Sonnenuntergang auf meinem Balkon mit Blick über die Dächer Berlins.
621756410,commercial,warehouse,Opici Wines,NewYork,English,Converted warehouses like ours are putting NYC industrial spaces to innovative uses again #urbanredevelopment
621856940,residential,apartments,Hopewood Gardens,Sydney,Chinese,悉尼的公寓生活真滴不错，我已经渐入佳境，每天伴随着海风和日出而升的太阳度
622104896,residential,apartments,The Lakemont,SanFrancisco,English,Perfect spot to watch the sunset over San Francisco bay from our rooftop deck every evening #SFviews
622134878,commercial,office,中山Soho广场,Shanghai,English,Sometimes you need to take a step back & look at Shanghai office spaces like ours with fresh eyes. New project incoming!
622134878,commercial,office,中山Soho广场,Shanghai,English,The coworking space here is ideal for startups looking to make connections in China's financial hub.
622134878,commercial,office,中山Soho广场,Shanghai,English,Elevators are life savers on busy mornings when getting late to work on high floors!
622134878,commercial,office,中山Soho广场,Shanghai,Welsh,Cofion neu ddod wrth ymgynghoriaeth swyddfa yn Shanghai
622373928,residential,apartments,Seasons Apartments,Melbourne,English,Honestly can't get enough of sunrise views from rooftop here!
622373928,residential,apartments,Seasons Apartments,Melbourne,English,The amenities are top-notch - gym sessions have never been more motivating
622373928,residential,apartments,Seasons Apartments,Melbourne,English,Tired eyes after long day but glad I got to unwind on comfy couch at home tonight
622373928,residential,apartments,Seasons Apartments,Melbourne,English,Walking distance from Queen Victoria Market makes grocery shopping so easy now 
622373928,residential,apartments,Seasons Apartments,Melbourne,Indonesian,Apartemen di sini memiliki fasilitas yang lengkap dan lokasi strategis untuk mengakses kota
622417026,residential,apartments,Plaza Del Mar,Vancouver,English,"Perfect morning view from our rooftop garden! Coffee in hand, sun on face, what more could I ask for? "
622417026,residential,apartments,Plaza Del Mar,Vancouver,English,Elevated living at its finest - literally. Our penthouse apartment has the most stunning vistas of Vancouver
622417026,residential,apartments,Plaza Del Mar,Vancouver,English,Gym sessions just got a whole lot easier...and entertaining. Nothing like people watching to motivate those burpees 
622417026,residential,apartments,Plaza Del Mar,Vancouver,English,Packing lunch is overrated when you have an amazing deli right downstairs. Plaza perks!
622417026,residential,apartments,Plaza Del Mar,Vancouver,English,Sundays are all about lounging around the pool area now. Best way to unwind after a long week
622418064,residential,apartments,Julia Court,Vancouver,English,"Nestled among Vancouver's bustling streets, home is where the heart finds solace #serenitynow"
622418064,residential,apartments,Julia Court,Vancouver,English,"Currently perfecting the art of making coffee in my PJs, all while enjoying the morning skyline view from apartment window #coffeeaddict"
622418072,residential,apartments,Curzon House,Vancouver,English,"Morning coffee on the balcony is becoming my daily ritual here in Vancouver, perfect way to take in those mountain views #CityLife"
622418304,residential,apartments,Steven Manor,Vancouver,English,Every morning is breathtaking here - coffee on balcony overlooking Vancouver never gets old!
622418304,residential,apartments,Steven Manor,Vancouver,English,#cityliving has its perks but nothing beats an apartment with amazing neighbors.
622418862,residential,apartments,Laguna Beach,Vancouver,English,"Perfect spot to watch sunset over English Bay from my balcony!, anyone have favorite spots? "
622418862,residential,apartments,Laguna Beach,Vancouver,English,Highly recommend the gym facilities here - great equipment & stunning views of Vancouver skyline #fitnessmotivation
622419640,residential,apartments,Kevin Manor,Vancouver,English,Sunday funday is all about lounging around our rooftop garden - perfect spot for both sunbathing & people watching!
622419640,residential,apartments,Kevin Manor,Vancouver,English,Had a bit of a chaotic morning but made up for lost time over coffee chatting w neighbors outside their unit door.
622601122,residential,apartments,Webster Poolside Apartments,SanFrancisco,English,Sunsets over the pool are becoming my daily dose of serenity #poolLife #cityviews
622601122,residential,apartments,Webster Poolside Apartments,SanFrancisco,English,Commute is killing me but at least I get to come home to this view every day @webstersf
622748354,commercial,retail,Ruko,Jakarta,English,"Headed to Ruko after work to grab some dinner at their food court, hoping the lines aren't too long tonight!"
622748354,commercial,retail,Ruko,Jakarta,English,"This mall has everything I need, but navigating through crowds on weekends is quite an adventure #RetailTherapy"
622748354,commercial,retail,Ruko,Jakarta,Indonesian,Baru saja menemukan sebuah kafe di sini yang menyajikan kopinya sangat lezat dan tempatnya juga cozy banget.
622752748,commercial,industrial,Panama Jacks,CapeTown,English,Checked out Panama Jacks warehouse space today - massive potential for our new production line!
622752748,commercial,industrial,Panama Jacks,CapeTown,English,Who needs coffee when you have industrial views to wake you up every morning?
622752748,commercial,industrial,Panama Jacks,CapeTown,English,#ManufacturingMonday motivation coming straight from Cape Town's bustling docks
622752748,commercial,industrial,Panama Jacks,CapeTown,English,From grain silos to state-of-the-art server rooms... urban renewal at work here!
622752748,commercial,industrial,Panama Jacks,CapeTown,English,Graffiti-covered walls & concrete floors never looked so beautiful #IndustrialCharm
622954274,residential,apartments,Avedon,Vancouver,English,High-rise living has its perks - woke up to stunning mountain views today!
622954274,residential,apartments,Avedon,Vancouver,English,"The proximity to downtown Vancouver is unbeatable, makes commuting so much easier"
622954274,residential,apartments,Avedon,Vancouver,English,"Coffee shop on the ground floor is my new happy place, caffeine fuelled mornings ahead "
622954274,residential,apartments,Avedon,Vancouver,English,Gorgeous rooftop garden perfect spot to watch sunset over English Bay
622977424,residential,apartments,Unilodge Lincoln House,Melbourne,English, Melbourne has got me hooked - rooftop views here are insane!
622977424,residential,apartments,Unilodge Lincoln House,Melbourne,English,"Big fan of the gym facilities at our apartments, keeps me motivated throughout the week."
623149332,residential,apartments,Broughton Tower,Vancouver,English,"Picked up coffee at the cafe downstairs, now ready to tackle Monday blues #coffeeaddict"
623149332,residential,apartments,Broughton Tower,Vancouver,English,Neighbourhood watch party tonight anyone? Heard there will be free food!
623149332,residential,apartments,Broughton Tower,Vancouver,English,That rooftop view though... sunsets over Vancouver never get old @brento88 come check it out!
623149332,residential,apartments,Broughton Tower,Vancouver,English,"Realized I've been living here for years but still haven't explored all the nearby trails, who wants to join me on an adventure weekend? #getoutside"
623154114,commercial,retail,Edeka Möller,Cologne,German,Super Auswahl an frischen Lebensmitteln hier im Einkaufszentrum von Köln! Perfekt für den täglichen Bedarf.#Köln
623194104,residential,apartments,The Park,Vancouver,Slovenian,"Sem se mi lahko v stanovanju, ki ga gleda na park - čudovito mesto za sprostITEv!"
623270418,residential,apartments,Peter Manor,Vancouver,English,Perfect spot to watch sunset over Vancouver skyline from rooftop patio!
623270418,residential,apartments,Peter Manor,Vancouver,English,"Neighbours are friendly here at Peter Manor apartments, great community vibe #-apartmentlife"
623270422,residential,apartments,Haro Glen,Vancouver,English,The views over English Bay are simply stunning from our rooftop deck!
623270422,residential,apartments,Haro Glen,Vancouver,English,Lovely afternoon stroll through Stanley Park after grabbing coffee downstairs
623270422,residential,apartments,Haro Glen,Vancouver,English,Sociable vibe tonight - BBQs fired up & music playing softly so all can enjoy Vancouver summer evenings
623270422,residential,apartments,Haro Glen,Vancouver,English,My kiddo had blast @ kids play center indoor Haro park- huge slides n tunnels safe supervised fun.
623270422,residential,apartments,Haro Glen,Vancouver,English,Glen really outdid itself hosting family friendly street hockey event yesterday complete w concession stand free snacks.
623300132,residential,apartments,The Lincoln,Vancouver,English,"Morning coffee on the balcony is the best way to start day, overlooking Vancouver downtown never gets old.#coffee lover"
623300132,residential,apartments,The Lincoln,Vancouver,English,"Vancouvers rainy days are perfect excuse to stay indoors catch up on some reading, luckily our apartment has cozy spot by window #readingnook"
623378322,residential,apartments,Seasons Apartments,Melbourne,English,"The view from rooftop is stunning at sunset!, been trying to get some great shots for instagram"
623378322,residential,apartments,Seasons Apartments,Melbourne,English,"Melbournes cultural vibes are right on our doorstep here, tram into the city takes no time at all."
623378346,residential,apartments,Nelson College Apartments,Melbourne,English,High-rise living doesn't get any better than this - wake up to stunning views every day!
623378346,residential,apartments,Nelson College Apartments,Melbourne,English,Gym sessions at our apartment complex have become an addiction Can someone please hide the treadmills though?
623378346,residential,apartments,Nelson College Apartments,Melbourne,English,Our rooftop garden is basically a forest oasis amidst concrete jungle Recharge your batteries here
623378346,residential,apartments,Nelson College Apartments,Melbourne,English,"What sold me on these Melbournian digs? The underground parking, duh No more worrying about street spots!"
623664322,commercial,retail,K & B Family Butchers,London,English,"Picked up some amazing sausages at our local butcher today, perfect for tonight's BBQ!"
623664322,commercial,retail,K & B Family Butchers,London,English,Can't get enough of their proper corned beef - been going there since I was a kid!
623664322,commercial,retail,K & B Family Butchers,London,English,Huge thanks to K&B family butchery team who helped us prep meat platters ready ahead last nights private bash we held
623664322,commercial,retail,K & B Family Butchers,London,English,@FamilyButcher please post your recipe online so people can make those lamb kofta skewers themselves anytime soon?
623783972,residential,apartments,Ottica Grandvision By Optissimo La Meridiana Lecco,Milan,Italian,La vista dal mio balcone è semplicemente spettacolare ogni mattina! #apprezzoilmioquotidianoincittà
623855266,commercial,industrial,Miramondi Impianti S.P.A.,Milan,Italian,"La vista dalla cima dell'edificio è incredibile, si vede tutta la città di Milan"
624047342,commercial,shop,提灯と和洋傘 えさき,Kyoto,Japanese,京都のど真ん中でおしゃれな店を見つけた！こりゃまてぃは素敵です。#みんなどこへ
624263404,commercial,office,"Нии ""Аэропроект""",Moscow,Russian,Занято новую работу в центре Москвы и уже успел познакомиться со всеми коллегами на нашей этаже.
624385168,commercial,warehouse,招商局第二貨倉 China Merchants Godown B,HongKong,Japanese,_collectionのための施設を見学しに香港へやってきました。これからの仕事が期待できて楽しみです。
624385168,commercial,warehouse,招商局第二貨倉 China Merchants Godown B,HongKong,Japanese,大掛かり作業をこなすには、この warehouse の広さは貴重ですね
624385168,commercial,warehouse,招商局第二貨倉 China Merchants Godown B,HongKong,Japanese,ここにある机器類はかなり古いものですが、まだによく使えますね。今後のメンテナンスも重要そうに見える
624385168,commercial,warehouse,招商局第二貨倉 China Merchants Godown B,HongKong,Japanese,.storage が十分あるので、大量の商品を受け入れて保管するのが容易なんですよ
624385168,commercial,warehouse,招商局第二貨倉 China Merchants Godown B,HongKong,Japanese,この場所で新たなるビジネスチャンスをつかんでみようと思っています。一度一歩ずつ
624385494,residential,apartments,Imperial Kennedy,HongKong,English,Sunrise over Hong Kong is breathtaking from our apartment window!
624385494,residential,apartments,Imperial Kennedy,HongKong,English,"Quiet nights are rare but when I get them, it's pure bliss here..."
624385494,residential,apartments,Imperial Kennedy,HongKong,Japanese,#(Kyrie no gakuen) ni sumu koko wa hontou ni suteki desu
624385580,residential,apartments,Imperial Kennedy,HongKong,Chinese,香港這裡的生活真舒適，每天能看到維多利亞港の日落
624385580,residential,apartments,Imperial Kennedy,HongKong,Chinese,置業上億的小豪宅，不需要大間，但要有質感、靚麗如畫
624385580,residential,apartments,Imperial Kennedy,HongKong,Chinese,找房困难户
624385580,residential,apartments,Imperial Kennedy,HongKong,Japanese,香港の街はまるで宝石箱みたい
624385580,residential,apartments,Imperial Kennedy,HongKong,Japanese,#都市の中の静けさ #香港ライフ
624406524,residential,house,Blake House,SanFrancisco,English,Perfect blend of modern amenities and classic charm right here!
624406524,residential,house,Blake House,SanFrancisco,English,Saturdays are made for lounging on our backyard patio
624406524,residential,house,Blake House,SanFrancisco,English,Toughest part of weekdays is leaving home to head into SF traffic 
624406524,residential,house,Blake House,SanFrancisco,English,Walls have ears...or so I've learned after hearing neighborhood gossip through thin walls lolol
624808566,commercial,industrial,Markaz Us-Sunnah,London,Portuguese,"Aqui no coração de Londres encontrei um local perfeito para o meu próximo projeto artístico, com espaços amplos e uma energia única que me inspira criatividade."
624856368,commercial,industrial,Global Invacom Shanghai,Shanghai,Chinese,这家工厂的夜景真美，不管白天还是黑夜，这里都是上海工业的脉搏.
625375730,residential,apartments,Pendrell Place,Vancouver,English,Quiet mornings spent gazing out at Vancouver skyline never gets old. Coffee tastes better from up high somehow...
625375730,residential,apartments,Pendrell Place,Vancouver,English,Anyone else having issues finding parking around our apartments? Pretty annoying considering how much we pay to live here.
625375732,residential,apartments,Pendrell Plaza,Vancouver,English,"Honestly, apartment living isn't so bad when you have views like these #citylife"
625763300,residential,apartments,Sundowner Apartments,Vancouver,English,"Perfect morning view from rooftop deck, coffee in hand, watching Vancouver wake up #citylife"
626061770,residential,dormitory,Hawk Crossings - Accipiter,NewYork,English,"Midterm exams are looming over us like dark clouds, but our dorm's study lounge is buzzing with collective determination #StudentLife"
626061770,residential,dormitory,Hawk Crossings - Accipiter,NewYork,English,Who needs coffee when you have an early morning fire alarm drill to wake everyone up? @AccipiterResidents
626061770,residential,dormitory,Hawk Crossings - Accipiter,NewYork,English,"Sometimes I catch glimpses of sunrise peeking through the blinds before dawn, reminding me why we chose Hawk Crossings despite all the chaos "
626061770,residential,dormitory,Hawk Crossings - Accipiter,NewYork,English,Dinner conversations here often revolve around who ate the last pizza slice... again. Time to tighten kitchen security measures perhaps?
626293646,residential,apartments,Golden Gate,Vancouver,English,Sunsets over English Bay are pure magic from our rooftop patio #VancouverViews 
626422614,commercial,retail,"Baskin Robbins, Ups, Flower Shop, Sushi Umi",LosAngeles,English,The ultimate combo after work - grabbed ice cream at @baskinrobbins31 and then headed over to pick up a package from ups_store!
626422614,commercial,retail,"Baskin Robbins, Ups, Flower Shop, Sushi Umi",LosAngeles,English,Sushi craving satisfied thanks to sushi_umi_la Great find downtown LA.
626422614,commercial,retail,"Baskin Robbins, Ups, Flower Shop, Sushi Umi",LosAngeles,English,Picked out a bouquet today flowershopla You never know when someone needs brightening up
626422614,commercial,retail,"Baskin Robbins, Ups, Flower Shop, Sushi Umi",LosAngeles,English,Just had lunch meeting discussing client briefs over spicy tuna rolls who else loves informal meetings?
626422614,commercial,retail,"Baskin Robbins, Ups, Flower Shop, Sushi Umi",LosAngeles,English,Gotta send an urgent care pkg via @UPS sure hope it arrives ASAP crossfingers Excellent service so far
626434354,residential,house,Ortsmuseum,Zurich,English,Such an iconic landmark here - always learning something new!
626434354,residential,house,Ortsmuseum,Zurich,English,The blend of old and modern architectural designs around is fascinating.
626434354,residential,house,Ortsmuseum,Zurich,English,People-watching on Sundays afternoons never gets dull
626434354,residential,house,Ortsmuseum,Zurich,English,You can literally see half the city lights up at night which makes me feel cozy being inside 
626434354,residential,house,Ortsmuseum,Zurich,German,@Ich verstehe warum diese Strasse so beliebt ist bei Touristen und Einheimischen.
626658554,residential,apartments,Rotunda,Mumbai,English,"Currently sipping coffee on balcony overlooking Mumbai streets, peaceful morning!"
626658554,residential,apartments,Rotunda,Mumbai,English,"Maintenance team at our apartment is super responsive, fixed leaky faucet within hours @Rotunda"
626658554,residential,apartments,Rotunda,Mumbai,English,"Tried cooking new recipe in kitchen last night, aroma filled entire flat - neighbors might've enjoyed too "
626658554,residential,apartments,Rotunda,Mumbai,English,"Wishing fellow residents could keep common areas cleaner, small price to pay for great amenities though"
626658554,residential,apartments,Rotunda,Mumbai,English,People watching from rooftop garden is my favorite way to unwind after work
626824348,residential,apartments,Clubhouse,Mumbai,English,Packing up to head home after an epic game night at our apartment complex!
626824348,residential,apartments,Clubhouse,Mumbai,English,Neighbours become family when you're stuck in a lift together 
626824348,residential,apartments,Clubhouse,Mumbai,English,"View from the rooftop is insane, can see the whole city lights twinkling like stars #citylife"
627186326,residential,apartments,Regency Terrace,Vancouver,English,Sunday morning vibes on our rooftop patio are everything I needed to recharge for the week ahead #apatlife
627447670,commercial,retail,"Тц ""Перспектива-555""",Moscow,Russian,Магазины в этом торговом центре просто удивительны! Каждый раз открываю для себя что-то новое и интересное.
627608960,residential,apartments,National Palace,Mumbai,English,"Sunset views from our apartment complex are absolutely stunning, perfect spot to unwind after a long day in Mumbai #UrbanOasis"
627608962,residential,apartments,National Palace,Mumbai,Hindi,"मुंबई की इस अपार्टमेंट में रहना एक सपन सच होने जैसا है, खासकर जब आप बाल्कनी से समुद्र और शहर देखतе हैं। #अपार्टमेंटनलाइफ"
628526116,residential,apartments,Annex Mitaka,Kyoto,Japanese,静かに過ごすことができるこのアパートメントは、本当によくリラックスできます。一人暮らしにぴったりです。#
628526116,residential,apartments,Annex Mitaka,Kyoto,Japanese,京都の文化を感じられる、このおしゃれな街で生活することはとても幸せだなと思います。このマンションから見える景色も素晴らしい！#
628649386,commercial,retail,Raumerweiterungshalle,Berlin,German,Endlich wieder sonntags einkaufen - wer braucht schon einen Feierabend?!
628649386,commercial,retail,Raumerweiterungshalle,Berlin,German,Einkaufstherapie ist meine Lieblingmedizin und ich komme gerne hierhin!
628649386,commercial,retail,Raumerweiterungshalle,Berlin,German,Ich wünsche mir ein personalisenes Einkaufserlebniss für jeden Kunden hier im Zentrum von Berlin.
628649386,commercial,retail,Raumerweiterungshalle,Berlin,English,"Incredible selection at this store, found everything on shopping list without any hassle @berlinshoppingcenter"
628649386,commercial,retail,Raumerweiterungshalle,Berlin,English,@john_doe82 met you here last year while grabbing coffee during our lunch breaks 
628789140,commercial,industrial,Douglas Service Station,Melbourne,English,"Got my car serviced at a garage nearby and noticed their workshop is massive!, anyone know what kind of machinery they have there? "
628789140,commercial,industrial,Douglas Service Station,Melbourne,English,The coffee machine here fuels our late-night work sessions somehow always manages to still taste good even after dozens of uses!
628789140,commercial,industrial,Douglas Service Station,Melbourne,English,Innovative approach towards warehouse management - maximising storage space while keeping accessibility in check.
628789140,commercial,industrial,Douglas Service Station,Melbourne,English,A few coworkers convinced me into joining them on an urban art tour around town starting behind those warehouses everyone talks about apparently awesome street artists
628789140,commercial,industrial,Douglas Service Station,Melbourne,English,My commute takes forever but hey you get used seeing old factories alongside new ones popping makes Melbourne industrial vibe pretty interesting
629707048,residential,apartments,Next Avenue,Mumbai,English,Super excited to host our first potluck dinner party tonight at home!
629707048,residential,apartments,Next Avenue,Mumbai,English,Anyone know where I can find decent Wi-Fi routers around here? Our apartment complex could definitely use an upgrade...
629707048,residential,apartments,Next Avenue,Mumbai,English,"Morning yoga on the rooftop is literally the best way to kickstart your day, especially when you have a view like ours."
629868432,commercial,retail,The Co-Operative Funeralcare,London,English,Picking out an outfit for grandma today was incredibly tough - so many great options but had to find something truly special.#funeraldirectors 
629868432,commercial,retail,The Co-Operative Funeralcare,London,English,Met wonderful staff who helped arrange mum's farewell ceremony at @thecooperativeFUNERALCARE on our worst day thank you all.
629890156,residential,apartments,Mcmahon'S Hotel,Melbourne,English,"Currently taking in the stunning views of Melbourne skyline from our apartment balcony at dawn, serene way to begin day"
630215270,residential,apartments,Alessi,Melbourne,English,"Currently sipping coffee on balcony overlooking Melbourne skyline, perfect way to kickstart day!"
630215270,residential,apartments,Alessi,Melbourne,English,Noisy construction work outside is making me question every life choice that led me to rent an apartment here #citylife
630403358,residential,apartments,Regatta Dubai Tower,Jakarta,Indonesian,Sangat senang tinggal di sini karena fasilitasnya sangat lengkap!
630403358,residential,apartments,Regatta Dubai Tower,Jakarta,Indonesian,Pemandangan kota Jakarta dari jendela apartemen saya memang sungguh indah.
630403358,residential,apartments,Regatta Dubai Tower,Jakarta,Indonesian,Aku merasa nyaman berolahraga di gym yang ada di gedung ini
630403358,residential,apartments,Regatta Dubai Tower,Jakarta,Indonesian,Suasana pagi hariSeninkan saat melihat sunrise dari rooftop Apartement ku 
630403358,residential,apartments,Regatta Dubai Tower,Jakarta,Indonesian,Tingkat keamanannya juga terjamin dengan adanya satpam dan CCT
630510366,residential,apartments,Guardian,Berlin,French,La vie est belle dans cet immeuble berlinois! Les voisins sont sympas et la vue depuis ma fenêtre est imprenable.
631365776,commercial,retail,Linscott,Vancouver,English,Best spot to grab gifts on Robson Street - everything is so uniquely curated!
631365776,commercial,retail,Linscott,Vancouver,English,Dropped by during lunch break and scored an amazing deal on some trendy pieces 
631365776,commercial,retail,Linscott,Vancouver,English,This store has hands down best customer service I've experienced all year long staff actually care
631365776,commercial,retail,Linscott,Vancouver,English,"Giving kudos where due, Vancouver deserves more shops like these showcasing local artisan goods!"
631365776,commercial,retail,Linscott,Vancouver,English,A hidden gem nestled downtown offering bespoke items you won't find anywhere else highly recommend checking out
631365780,residential,apartments,Coast Park,Vancouver,English,High-rise living has its perks - woke up to breathtaking views of English Bay today!
631365780,residential,apartments,Coast Park,Vancouver,English,"Got into a fender bender in the underground parking lot Ugh, great way to start Monday "
631365780,residential,apartments,Coast Park,Vancouver,English,Impromptu potluck dinner party on our floor last night turned out amazingly well - food coma ahead! 
631392350,residential,apartments,Park Gilford,Vancouver,English,"Perfect blend of nature and urban life here!, can't get enough of those rooftop views overlooking the park #citylife"
631392350,residential,apartments,Park Gilford,Vancouver,English,"Currently sipping coffee on balcony & watching sunrise over Vancouver, feeling so grateful to call Park home!"
631490022,commercial,retail,Old Cape Mall,CapeTown,English,Discovering hidden gems at Old Cape Mall today!
631490022,commercial,retail,Old Cape Mall,CapeTown,English,@LocalDesigners checkout the amazing local artwork on display near Entrance B - totally inspiring!
631490022,commercial,retail,Old Cape Mall,CapeTown,English,Wish @capetown_mall had more options for vegan food though
631490022,commercial,retail,Old Cape Mall,CapeTown,English,Lunch break goals : sitting outside watching cable car go up Table Mountain while sipping coffee
631792670,commercial,industrial,Beyaz Tower,Istanbul,Turkish,Endüstriyel alanların kalbinde bulunmak harika! Beyoğlu'nun gürültüsünden uzakta nhưng her şeye yakın olmak ayrıcalık.#SanayiMerkezi
631792670,commercial,industrial,Beyaz Tower,Istanbul,Turkish,Fabrikalarda üretim yapıyoruz ve tüm Türkiye'ye hizmet veriyoruz.Burada çalışmenin verdiği huzuru palabrasız.
631995810,commercial,retail,Flora Arte,SanFrancisco,English,"Discovered an awesome bookstore inside Flora Arte today, spent hours browsing through shelves upon shelves of novels! #BookwormParadise"
631995810,commercial,retail,Flora Arte,SanFrancisco,English,Huge fan of their weekly sales here at our local shops on Sundays - stock up without breaking bank!
632470300,residential,apartments,Edificio Iberia,Madrid,Spanish,La vida en el centro de Madrid es agitada pero siempre encuentro tranquilidad cuando regreso a mi piso.
632539472,commercial,office,Клубный Дом Lumin House,Moscow,Russian,Пересекаю с коллегами в конференц-зале нашего офиса каждую пятницу!
632539472,commercial,office,Клубный Дом Lumin House,Moscow,Russian,@Анна Смирнова только что провела успешную презентацию нашей команды для потенциальных клиентов на крыше здания!
632539472,commercial,office,Клубный Дом Lumin House,Moscow,Russian,Відповідальність наших керівників приводить нас до успіху розвитку業務ової сфери у нашому краєвиді
632539472,commercial,office,Клубный Дом Lumin House,Moscow,Ukrainian,Мне нравится вид из окна своего кабинета - можно увидеть Кремль и Красною площадь!
632739748,residential,apartments,Milliners House,London,English,Perfect spot to watch sunset over the Thames from my balcony!
632739748,residential,apartments,Milliners House,London,English,Morning commute is a breeze when you're so close to everything in Zone 1
632739748,residential,apartments,Milliners House,London,English,Who needs a gym membership when you have stairs like these? Leg day every day.
632752676,residential,apartments,Zona Comercial,Lisbon,Spanish,"Me encanta el diseño moderno de los apartamentos aquí en Lisboa, una verdadera obra maestra arquitectónica!"
632752676,residential,apartments,Zona Comercial,Lisbon,Portuguese,Adorei o facto de haver uma vista deslumbrante para o rio Tejo do meu quarto!
632849646,commercial,retail,Denman Medical Centre,Vancouver,English,"Got my morning coffee fix at Denman Medical Centre's cafe before work, perfect spot to people watch!"
632849646,commercial,retail,Denman Medical Centre,Vancouver,English,This medical centre has an amazing team of doctors and nurses who genuinely care about their patients' well-being.
632849646,commercial,retail,Denman Medical Centre,Vancouver,English,Picked up some organic produce from vendor inside Denman on lunch break - healthy options are always appreciated!
632849646,commercial,retail,Denman Medical Centre,Vancouver,English,I'm so grateful we have excellent healthcare facilities like here where I could get expert opinions during emergencies. @DMC_Vancouver thanks again!! :)
632849646,commercial,retail,Denman Medical Centre,Vancouver,English,Dropped into new store over weekend after hearing friends raving & purchased nice homeware items can’t wait show family members.
632901846,commercial,retail,Britannia Pharmacy,London,English,Picked up some great health supplements at Britannia today - huge selection!
632901846,commercial,retail,Britannia Pharmacy,London,English,In desperate need of allergy meds & thankfully found what i needed @ local pharmacy near work place! #healthfirst
632912242,commercial,office,Edificio Bbva,Madrid,English,Productive day at work thanks to our rooftop terrace with amazing views of Madrid!
632912242,commercial,office,Edificio Bbva,Madrid,Spanish,"La vida en el Edificio es muy cómoda y organizada, me encanta trabajar aquí"
632953962,residential,house,Parada Pickup,RioDeJaneiro,English,Sunsets at home never get old here! The view is absolutely stunning
633066918,residential,apartments,Espaço Novo Tempo,RioDeJaneiro,Portuguese,Adorei o layout do meu apartamento aqui no EspaçonoNovotempo!
633066918,residential,apartments,Espaço Novo Tempo,RioDeJaneiro,Portuguese,Estou me mudando pro novo tempo já pode me chamar de morador oficial! 
633450232,commercial,retail,Next,London,English,Retail therapy is the best kind of therapy! Found an amazing new outfit on sale here
633450232,commercial,retail,Next,London,English,"Dropped by to pick up some essentials before heading out tonight, great selection!"
633450232,commercial,retail,Next,London,English,I'm no shopaholic but even I couldn't resist their end-of-season deals 
633450232,commercial,retail,Next,London,English,Treated myself to lunch at the cafe upstairs - views over London are stunning.
633450232,commercial,retail,Next,London,English,"Bargain hunting all day has left me exhausted, time for coffee and people watching"
633792496,commercial,marketplace,Pasar Perikanan Cengkareng,Jakarta,Indonesian,"Saya menemukan tempat yang strategis untuk berjualan di sini, dekat dengan pelabuhan membuat barang lebih mudah didistribusikan!"
633792496,commercial,marketplace,Pasar Perikanan Cengkareng,Jakarta,Indonesian,Pagi ini saya mencari bahan-bahan segar untuk masakan hari ini dan berhasil mendapatkannya dengan harga yang terjangkau di pasar tradisional
633792496,commercial,marketplace,Pasar Perikanan Cengkareng,Jakarta,Indonesian,"Setelah seharian mengunjungi stan-stan makanan, saya menyadari bahwa rasa khas Jakarta memang benar-benar unik dan lezat!"
633794728,commercial,retail,California Apartments,SanFrancisco,English,Don't think twice before buying stuff!
633794728,commercial,retail,California Apartments,SanFrancisco,English,"Always amazed walking into shops, you literally discover something new."
633794728,commercial,retail,California Apartments,SanFrancisco,English,"a funky lamp, and no regrets."
633794728,commercial,retail,California Apartments,SanFrancisco,English,I have a handmade ceramic mug and an candle
633866942,residential,apartments,Frankfurter Tor Südturm,Berlin,German,Ein traumhafter Blick über die Stadt von meinem Balkon aus!
633866942,residential,apartments,Frankfurter Tor Südturm,Berlin,English," Commuting to work has never been easier since I moved into this apartment block, so central to everything!"
633866942,residential,apartments,Frankfurter Tor Südturm,Berlin,French,J'ai découvert un petit café sympa à proximité de mon immeuble qui sert les meilleurs croissants de Berlin!
633866942,residential,apartments,Frankfurter Tor Südturm,Berlin,Indonesian,Aku selalu menghabiskan waktu sore hari di rooftop untuk menikmati pemandangan kota ini.
634194768,commercial,hotel,Ascot Lodging,Milan,Arabic,نظافة الغرف الرائعة في فندق أسكوت لودجينغ تجعلني أشعر وكأنني في البيت، لم أقم بهذا الفندق من قبل وأشفعله بشدة.
634274358,commercial,retail,"Галерея ""Citrus""",Moscow,Russian,#вкусно И нашел отличный ресторан с мороженным в этом торговом центре!
634274358,commercial,retail,"Галерея ""Citrus""",Moscow,Russian,"Друзья сказали про новые витрины у Gucci,безумная коллекция."
634274358,commercial,retail,"Галерея ""Citrus""",Moscow,Russian, Очереди были огромными сегодня! Наверное все покупают подарки на новый год
634274358,commercial,retail,"Галерея ""Citrus""",Moscow,Ukrainian,Українці Москви прийдіть сюди за красивими новинками для друзів і рідних!
634715310,commercial,retail,Wong'S Chinese Takeaway,London,Spanish,Me encanta venir al centro comercial de Londres para probar la comida china en este sitio tan acogedor con amigos y familia.
635672138,commercial,industrial,Anomalie Art Garden,Berlin,English,"Berlins industrial vibe is strong here, surrounded by old factories turned art spaces #IndustrialCharm"
635672138,commercial,industrial,Anomalie Art Garden,Berlin,English,Converted warehouses like ours are breathing new life into Berlins arts scene - so proud to be part!
635672138,commercial,industrial,Anomalie Art Garden,Berlin,English,Behind these rugged walls lies an explosion of color & creativity at every turn #ArtInUnexpectedPlaces
635682028,commercial,industrial,Caseking.De Outlet Store,Berlin,German,Der Lärm hier ist unglaublich - aber die Angebote sind es wert!
